%Arquivo de dados
%tempo[s],Valor[A]
0.025833,-3.088975
0.025834,-3.092560
0.025835,-3.096145
0.025836,-3.099729
0.025837,-3.103313
0.025838,-3.106897
0.025839,-3.110480
0.025840,-3.114063
0.025841,-3.117645
0.025842,-3.121227
0.025843,-3.124808
0.025844,-3.128389
0.025845,-3.131970
0.025846,-3.135550
0.025847,-3.139129
0.025848,-3.142708
0.025849,-3.146287
0.025850,-3.149865
0.025851,-3.153443
0.025852,-3.157020
0.025853,-3.160597
0.025854,-3.164174
0.025855,-3.167750
0.025856,-3.171325
0.025857,-3.174900
0.025858,-3.178475
0.025859,-3.182049
0.025860,-3.185623
0.025861,-3.189196
0.025862,-3.192769
0.025863,-3.196341
0.025864,-3.199913
0.025865,-3.203485
0.025866,-3.207056
0.025867,-3.210626
0.025868,-3.214196
0.025869,-3.217766
0.025870,-3.221335
0.025871,-3.224904
0.025872,-3.228472
0.025873,-3.232040
0.025874,-3.235607
0.025875,-3.239174
0.025876,-3.242741
0.025877,-3.246307
0.025878,-3.249872
0.025879,-3.253437
0.025880,-3.257002
0.025881,-3.260566
0.025882,-3.264129
0.025883,-3.267693
0.025884,-3.271255
0.025885,-3.274818
0.025886,-3.278379
0.025887,-3.281941
0.025888,-3.285502
0.025889,-3.289062
0.025890,-3.292622
0.025891,-3.296181
0.025892,-3.299740
0.025893,-3.303299
0.025894,-3.306857
0.025895,-3.310415
0.025896,-3.313972
0.025897,-3.317528
0.025898,-3.321085
0.025899,-3.324640
0.025900,-3.328195
0.025901,-3.331750
0.025902,-3.335304
0.025903,-3.338858
0.025904,-3.342412
0.025905,-3.345964
0.025906,-3.349517
0.025907,-3.353069
0.025908,-3.356620
0.025909,-3.360171
0.025910,-3.363722
0.025911,-3.367272
0.025912,-3.370821
0.025913,-3.374370
0.025914,-3.377919
0.025915,-3.381467
0.025916,-3.385014
0.025917,-3.388562
0.025918,-3.392108
0.025919,-3.395654
0.025920,-3.399200
0.025921,-3.402745
0.025922,-3.406290
0.025923,-3.409834
0.025924,-3.413378
0.025925,-3.416921
0.025926,-3.420464
0.025927,-3.424006
0.025928,-3.427548
0.025929,-3.431089
0.025930,-3.434630
0.025931,-3.438170
0.025932,-3.441710
0.025933,-3.445250
0.025934,-3.448788
0.025935,-3.452327
0.025936,-3.455865
0.025937,-3.459402
0.025938,-3.462939
0.025939,-3.466475
0.025940,-3.470011
0.025941,-3.473547
0.025942,-3.477082
0.025943,-3.480616
0.025944,-3.484150
0.025945,-3.487683
0.025946,-3.491216
0.025947,-3.494749
0.025948,-3.498281
0.025949,-3.501812
0.025950,-3.505343
0.025951,-3.508874
0.025952,-3.512404
0.025953,-3.515933
0.025954,-3.519462
0.025955,-3.522991
0.025956,-3.526518
0.025957,-3.530046
0.025958,-3.533573
0.025959,-3.537099
0.025960,-3.540625
0.025961,-3.544151
0.025962,-3.547676
0.025963,-3.551200
0.025964,-3.554724
0.025965,-3.558248
0.025966,-3.561770
0.025967,-3.565293
0.025968,-3.568815
0.025969,-3.572336
0.025970,-3.575857
0.025971,-3.579377
0.025972,-3.582897
0.025973,-3.586417
0.025974,-3.589936
0.025975,-3.593454
0.025976,-3.596972
0.025977,-3.600489
0.025978,-3.604006
0.025979,-3.607522
0.025980,-3.611038
0.025981,-3.614553
0.025982,-3.618068
0.025983,-3.621582
0.025984,-3.625096
0.025985,-3.628609
0.025986,-3.632122
0.025987,-3.635634
0.025988,-3.639146
0.025989,-3.642657
0.025990,-3.646168
0.025991,-3.649678
0.025992,-3.653187
0.025993,-3.656697
0.025994,-3.660205
0.025995,-3.663713
0.025996,-3.667221
0.025997,-3.670728
0.025998,-3.674234
0.025999,-3.677740
0.026000,-3.681246
0.026001,-3.684750
0.026002,-3.688255
0.026003,-3.691759
0.026004,-3.695262
0.026005,-3.698765
0.026006,-3.702267
0.026007,-3.705769
0.026008,-3.709270
0.026009,-3.712771
0.026010,-3.716271
0.026011,-3.719771
0.026012,-3.723270
0.026013,-3.726768
0.026014,-3.730266
0.026015,-3.733764
0.026016,-3.737261
0.026017,-3.740757
0.026018,-3.744253
0.026019,-3.747749
0.026020,-3.751244
0.026021,-3.754738
0.026022,-3.758232
0.026023,-3.761725
0.026024,-3.765218
0.026025,-3.768710
0.026026,-3.772202
0.026027,-3.775693
0.026028,-3.779184
0.026029,-3.782674
0.026030,-3.786163
0.026031,-3.789652
0.026032,-3.793141
0.026033,-3.796628
0.026034,-3.800116
0.026035,-3.803603
0.026036,-3.807089
0.026037,-3.810575
0.026038,-3.814060
0.026039,-3.817545
0.026040,-3.821029
0.026041,-3.824512
0.026042,-3.827995
0.026043,-3.831478
0.026044,-3.834960
0.026045,-3.838441
0.026046,-3.841922
0.026047,-3.845402
0.026048,-3.848882
0.026049,-3.852361
0.026050,-3.855840
0.026051,-3.859318
0.026052,-3.862796
0.026053,-3.866273
0.026054,-3.869749
0.026055,-3.873225
0.026056,-3.876700
0.026057,-3.880175
0.026058,-3.883649
0.026059,-3.887123
0.026060,-3.890596
0.026061,-3.894069
0.026062,-3.897541
0.026063,-3.901013
0.026064,-3.904484
0.026065,-3.907954
0.026066,-3.911424
0.026067,-3.914893
0.026068,-3.918362
0.026069,-3.921830
0.026070,-3.925298
0.026071,-3.928765
0.026072,-3.932231
0.026073,-3.935697
0.026074,-3.939162
0.026075,-3.942627
0.026076,-3.946092
0.026077,-3.949555
0.026078,-3.953018
0.026079,-3.956481
0.026080,-3.959943
0.026081,-3.963404
0.026082,-3.966865
0.026083,-3.970326
0.026084,-3.973785
0.026085,-3.977245
0.026086,-3.980703
0.026087,-3.984161
0.026088,-3.987619
0.026089,-3.991076
0.026090,-3.994532
0.026091,-3.997988
0.026092,-4.001443
0.026093,-4.004898
0.026094,-4.008352
0.026095,-4.011805
0.026096,-4.015258
0.026097,-4.018711
0.026098,-4.022162
0.026099,-4.025614
0.026100,-4.029064
0.026101,-4.032514
0.026102,-4.035964
0.026103,-4.039413
0.026104,-4.042861
0.026105,-4.046309
0.026106,-4.049756
0.026107,-4.053203
0.026108,-4.056649
0.026109,-4.060095
0.026110,-4.063539
0.026111,-4.066984
0.026112,-4.070428
0.026113,-4.073871
0.026114,-4.077313
0.026115,-4.080755
0.026116,-4.084197
0.026117,-4.087638
0.026118,-4.091078
0.026119,-4.094518
0.026120,-4.097957
0.026121,-4.101395
0.026122,-4.104833
0.026123,-4.108271
0.026124,-4.111707
0.026125,-4.115144
0.026126,-4.118579
0.026127,-4.122014
0.026128,-4.125449
0.026129,-4.128883
0.026130,-4.132316
0.026131,-4.135748
0.026132,-4.139181
0.026133,-4.142612
0.026134,-4.146043
0.026135,-4.149473
0.026136,-4.152903
0.026137,-4.156332
0.026138,-4.159761
0.026139,-4.163189
0.026140,-4.166616
0.026141,-4.170043
0.026142,-4.173469
0.026143,-4.176895
0.026144,-4.180320
0.026145,-4.183744
0.026146,-4.187168
0.026147,-4.190591
0.026148,-4.194014
0.026149,-4.197436
0.026150,-4.200857
0.026151,-4.204278
0.026152,-4.207698
0.026153,-4.211118
0.026154,-4.214537
0.026155,-4.217955
0.026156,-4.221373
0.026157,-4.224791
0.026158,-4.228207
0.026159,-4.231623
0.026160,-4.235039
0.026161,-4.238454
0.026162,-4.241868
0.026163,-4.245281
0.026164,-4.248694
0.026165,-4.252107
0.026166,-4.255519
0.026167,-4.258930
0.026168,-4.262341
0.026169,-4.265751
0.026170,-4.269160
0.026171,-4.272569
0.026172,-4.275977
0.026173,-4.279385
0.026174,-4.282791
0.026175,-4.286198
0.026176,-4.289604
0.026177,-4.293009
0.026178,-4.296413
0.026179,-4.299817
0.026180,-4.303221
0.026181,-4.306623
0.026182,-4.310025
0.026183,-4.313427
0.026184,-4.316828
0.026185,-4.320228
0.026186,-4.323628
0.026187,-4.327027
0.026188,-4.330425
0.026189,-4.333823
0.026190,-4.337220
0.026191,-4.340616
0.026192,-4.344012
0.026193,-4.347408
0.026194,-4.350802
0.026195,-4.354197
0.026196,-4.357590
0.026197,-4.360983
0.026198,-4.364375
0.026199,-4.367767
0.026200,-4.371158
0.026201,-4.374548
0.026202,-4.377938
0.026203,-4.381327
0.026204,-4.384715
0.026205,-4.388103
0.026206,-4.391491
0.026207,-4.394877
0.026208,-4.398263
0.026209,-4.401649
0.026210,-4.405033
0.026211,-4.408417
0.026212,-4.411801
0.026213,-4.415184
0.026214,-4.418566
0.026215,-4.421948
0.026216,-4.425329
0.026217,-4.428709
0.026218,-4.432089
0.026219,-4.435468
0.026220,-4.438846
0.026221,-4.442224
0.026222,-4.445601
0.026223,-4.448978
0.026224,-4.452354
0.026225,-4.455729
0.026226,-4.459104
0.026227,-4.462478
0.026228,-4.465851
0.026229,-4.469224
0.026230,-4.472596
0.026231,-4.475968
0.026232,-4.479339
0.026233,-4.482709
0.026234,-4.486078
0.026235,-4.489447
0.026236,-4.492816
0.026237,-4.496183
0.026238,-4.499550
0.026239,-4.502917
0.026240,-4.506283
0.026241,-4.509648
0.026242,-4.513012
0.026243,-4.516376
0.026244,-4.519739
0.026245,-4.523102
0.026246,-4.526464
0.026247,-4.529825
0.026248,-4.533186
0.026249,-4.536546
0.026250,-4.539905
0.026251,-4.543264
0.026252,-4.546622
0.026253,-4.549979
0.026254,-4.553336
0.026255,-4.556692
0.026256,-4.560047
0.026257,-4.563402
0.026258,-4.566756
0.026259,-4.570110
0.026260,-4.573463
0.026261,-4.576815
0.026262,-4.580167
0.026263,-4.583518
0.026264,-4.586868
0.026265,-4.590217
0.026266,-4.593566
0.026267,-4.596915
0.026268,-4.600262
0.026269,-4.603609
0.026270,-4.606956
0.026271,-4.610301
0.026272,-4.613646
0.026273,-4.616991
0.026274,-4.620334
0.026275,-4.623678
0.026276,-4.627020
0.026277,-4.630362
0.026278,-4.633703
0.026279,-4.637043
0.026280,-4.640383
0.026281,-4.643722
0.026282,-4.647061
0.026283,-4.650398
0.026284,-4.653735
0.026285,-4.657072
0.026286,-4.660408
0.026287,-4.663743
0.026288,-4.667077
0.026289,-4.670411
0.026290,-4.673744
0.026291,-4.677077
0.026292,-4.680409
0.026293,-4.683740
0.026294,-4.687070
0.026295,-4.690400
0.026296,-4.693729
0.026297,-4.697058
0.026298,-4.700386
0.026299,-4.703713
0.026300,-4.707039
0.026301,-4.710365
0.026302,-4.713690
0.026303,-4.717015
0.026304,-4.720339
0.026305,-4.723662
0.026306,-4.726984
0.026307,-4.730306
0.026308,-4.733627
0.026309,-4.736948
0.026310,-4.740267
0.026311,-4.743586
0.026312,-4.746905
0.026313,-4.750223
0.026314,-4.753540
0.026315,-4.756856
0.026316,-4.760172
0.026317,-4.763487
0.026318,-4.766801
0.026319,-4.770115
0.026320,-4.773428
0.026321,-4.776740
0.026322,-4.780052
0.026323,-4.783363
0.026324,-4.786673
0.026325,-4.789983
0.026326,-4.793292
0.026327,-4.796600
0.026328,-4.799908
0.026329,-4.803215
0.026330,-4.806521
0.026331,-4.809826
0.026332,-4.813131
0.026333,-4.816436
0.026334,-4.819739
0.026335,-4.823042
0.026336,-4.826344
0.026337,-4.829645
0.026338,-4.832946
0.026339,-4.836246
0.026340,-4.839545
0.026341,-4.842844
0.026342,-4.846142
0.026343,-4.849439
0.026344,-4.852736
0.026345,-4.856032
0.026346,-4.859327
0.026347,-4.862622
0.026348,-4.865916
0.026349,-4.869209
0.026350,-4.872501
0.026351,-4.875793
0.026352,-4.879084
0.026353,-4.882375
0.026354,-4.885664
0.026355,-4.888953
0.026356,-4.892242
0.026357,-4.895529
0.026358,-4.898816
0.026359,-4.902102
0.026360,-4.905388
0.026361,-4.908673
0.026362,-4.911957
0.026363,-4.915240
0.026364,-4.918523
0.026365,-4.921805
0.026366,-4.925086
0.026367,-4.928367
0.026368,-4.931647
0.026369,-4.934926
0.026370,-4.938205
0.026371,-4.941482
0.026372,-4.944760
0.026373,-4.948036
0.026374,-4.951312
0.026375,-4.954587
0.026376,-4.957861
0.026377,-4.961135
0.026378,-4.964408
0.026379,-4.967680
0.026380,-4.970951
0.026381,-4.974222
0.026382,-4.977492
0.026383,-4.980761
0.026384,-4.984030
0.026385,-4.987298
0.026386,-4.990565
0.026387,-4.993832
0.026388,-4.997098
0.026389,-5.000363
0.026390,-5.003627
0.026391,-5.006891
0.026392,-5.010154
0.026393,-5.013416
0.026394,-5.016678
0.026395,-5.019939
0.026396,-5.023199
0.026397,-5.026458
0.026398,-5.029717
0.026399,-5.032975
0.026400,-5.036232
0.026401,-5.039489
0.026402,-5.042744
0.026403,-5.046000
0.026404,-5.049254
0.026405,-5.052508
0.026406,-5.055761
0.026407,-5.059013
0.026408,-5.062264
0.026409,-5.065515
0.026410,-5.068765
0.026411,-5.072015
0.026412,-5.075263
0.026413,-5.078511
0.026414,-5.081758
0.026415,-5.085005
0.026416,-5.088251
0.026417,-5.091496
0.026418,-5.094740
0.026419,-5.097984
0.026420,-5.101227
0.026421,-5.104469
0.026422,-5.107710
0.026423,-5.110951
0.026424,-5.114191
0.026425,-5.117430
0.026426,-5.120669
0.026427,-5.123906
0.026428,-5.127143
0.026429,-5.130380
0.026430,-5.133615
0.026431,-5.136850
0.026432,-5.140084
0.026433,-5.143318
0.026434,-5.146550
0.026435,-5.149782
0.026436,-5.153014
0.026437,-5.156244
0.026438,-5.159474
0.026439,-5.162703
0.026440,-5.165931
0.026441,-5.169159
0.026442,-5.172385
0.026443,-5.175612
0.026444,-5.178837
0.026445,-5.182061
0.026446,-5.185285
0.026447,-5.188508
0.026448,-5.191731
0.026449,-5.194953
0.026450,-5.198173
0.026451,-5.201394
0.026452,-5.204613
0.026453,-5.207832
0.026454,-5.211050
0.026455,-5.214267
0.026456,-5.217483
0.026457,-5.220699
0.026458,-5.223914
0.026459,-5.227128
0.026460,-5.230342
0.026461,-5.233555
0.026462,-5.236767
0.026463,-5.239978
0.026464,-5.243189
0.026465,-5.246398
0.026466,-5.249607
0.026467,-5.252816
0.026468,-5.256023
0.026469,-5.259230
0.026470,-5.262436
0.026471,-5.265641
0.026472,-5.268846
0.026473,-5.272050
0.026474,-5.275253
0.026475,-5.278455
0.026476,-5.281657
0.026477,-5.284857
0.026478,-5.288058
0.026479,-5.291257
0.026480,-5.294455
0.026481,-5.297653
0.026482,-5.300850
0.026483,-5.304047
0.026484,-5.307242
0.026485,-5.310437
0.026486,-5.313631
0.026487,-5.316824
0.026488,-5.320017
0.026489,-5.323209
0.026490,-5.326400
0.026491,-5.329590
0.026492,-5.332779
0.026493,-5.335968
0.026494,-5.339156
0.026495,-5.342343
0.026496,-5.345530
0.026497,-5.348715
0.026498,-5.351900
0.026499,-5.355085
0.026500,-5.358268
0.026501,-5.361451
0.026502,-5.364633
0.026503,-5.367814
0.026504,-5.370994
0.026505,-5.374174
0.026506,-5.377352
0.026507,-5.380531
0.026508,-5.383708
0.026509,-5.386884
0.026510,-5.390060
0.026511,-5.393235
0.026512,-5.396409
0.026513,-5.399583
0.026514,-5.402756
0.026515,-5.405928
0.026516,-5.409099
0.026517,-5.412269
0.026518,-5.415439
0.026519,-5.418608
0.026520,-5.421776
0.026521,-5.424943
0.026522,-5.428110
0.026523,-5.431276
0.026524,-5.434441
0.026525,-5.437605
0.026526,-5.440768
0.026527,-5.443931
0.026528,-5.447093
0.026529,-5.450254
0.026530,-5.453414
0.026531,-5.456574
0.026532,-5.459733
0.026533,-5.462891
0.026534,-5.466048
0.026535,-5.469205
0.026536,-5.472360
0.026537,-5.475515
0.026538,-5.478670
0.026539,-5.481823
0.026540,-5.484976
0.026541,-5.488127
0.026542,-5.491278
0.026543,-5.494429
0.026544,-5.497578
0.026545,-5.500727
0.026546,-5.503875
0.026547,-5.507022
0.026548,-5.510168
0.026549,-5.513314
0.026550,-5.516459
0.026551,-5.519603
0.026552,-5.522746
0.026553,-5.525888
0.026554,-5.529030
0.026555,-5.532171
0.026556,-5.535311
0.026557,-5.538450
0.026558,-5.541589
0.026559,-5.544727
0.026560,-5.547863
0.026561,-5.551000
0.026562,-5.554135
0.026563,-5.557270
0.026564,-5.560403
0.026565,-5.563536
0.026566,-5.566668
0.026567,-5.569800
0.026568,-5.572930
0.026569,-5.576060
0.026570,-5.579189
0.026571,-5.582318
0.026572,-5.585445
0.026573,-5.588572
0.026574,-5.591698
0.026575,-5.594823
0.026576,-5.597947
0.026577,-5.601070
0.026578,-5.604193
0.026579,-5.607315
0.026580,-5.610436
0.026581,-5.613556
0.026582,-5.616676
0.026583,-5.619794
0.026584,-5.622912
0.026585,-5.626029
0.026586,-5.629146
0.026587,-5.632261
0.026588,-5.635376
0.026589,-5.638490
0.026590,-5.641603
0.026591,-5.644715
0.026592,-5.647827
0.026593,-5.650937
0.026594,-5.654047
0.026595,-5.657156
0.026596,-5.660264
0.026597,-5.663372
0.026598,-5.666479
0.026599,-5.669584
0.026600,-5.672689
0.026601,-5.675794
0.026602,-5.678897
0.026603,-5.682000
0.026604,-5.685102
0.026605,-5.688203
0.026606,-5.691303
0.026607,-5.694402
0.026608,-5.697501
0.026609,-5.700599
0.026610,-5.703696
0.026611,-5.706792
0.026612,-5.709887
0.026613,-5.712982
0.026614,-5.716075
0.026615,-5.719168
0.026616,-5.722260
0.026617,-5.725352
0.026618,-5.728442
0.026619,-5.731532
0.026620,-5.734621
0.026621,-5.737709
0.026622,-5.740796
0.026623,-5.743882
0.026624,-5.746968
0.026625,-5.750053
0.026626,-5.753136
0.026627,-5.756220
0.026628,-5.759302
0.026629,-5.762383
0.026630,-5.765464
0.026631,-5.768544
0.026632,-5.771623
0.026633,-5.774701
0.026634,-5.777779
0.026635,-5.780855
0.026636,-5.783931
0.026637,-5.787006
0.026638,-5.790080
0.026639,-5.793153
0.026640,-5.796226
0.026641,-5.799297
0.026642,-5.802368
0.026643,-5.805438
0.026644,-5.808507
0.026645,-5.811576
0.026646,-5.814643
0.026647,-5.817710
0.026648,-5.820776
0.026649,-5.823841
0.026650,-5.826905
0.026651,-5.829968
0.026652,-5.833031
0.026653,-5.836092
0.026654,-5.839153
0.026655,-5.842213
0.026656,-5.845273
0.026657,-5.848331
0.026658,-5.851389
0.026659,-5.854445
0.026660,-5.857501
0.026661,-5.860556
0.026662,-5.863610
0.026663,-5.866664
0.026664,-5.869716
0.026665,-5.872768
0.026666,-5.875819
0.026667,-5.878869
0.026668,-5.881918
0.026669,-5.884967
0.026670,-5.888014
0.026671,-5.891061
0.026672,-5.894107
0.026673,-5.897152
0.026674,-5.900196
0.026675,-5.903239
0.026676,-5.906282
0.026677,-5.909324
0.026678,-5.912365
0.026679,-5.915405
0.026680,-5.918444
0.026681,-5.921482
0.026682,-5.924520
0.026683,-5.927556
0.026684,-5.930592
0.026685,-5.933627
0.026686,-5.936661
0.026687,-5.939694
0.026688,-5.942727
0.026689,-5.945758
0.026690,-5.948789
0.026691,-5.951819
0.026692,-5.954848
0.026693,-5.957876
0.026694,-5.960904
0.026695,-5.963930
0.026696,-5.966956
0.026697,-5.969980
0.026698,-5.973004
0.026699,-5.976028
0.026700,-5.979050
0.026701,-5.982071
0.026702,-5.985092
0.026703,-5.988112
0.026704,-5.991130
0.026705,-5.994148
0.026706,-5.997166
0.026707,-6.000182
0.026708,-6.003197
0.026709,-6.006212
0.026710,-6.009226
0.026711,-6.012239
0.026712,-6.015251
0.026713,-6.018262
0.026714,-6.021272
0.026715,-6.024282
0.026716,-6.027290
0.026717,-6.030298
0.026718,-6.033305
0.026719,-6.036311
0.026720,-6.039316
0.026721,-6.042320
0.026722,-6.045324
0.026723,-6.048326
0.026724,-6.051328
0.026725,-6.054329
0.026726,-6.057329
0.026727,-6.060328
0.026728,-6.063327
0.026729,-6.066324
0.026730,-6.069321
0.026731,-6.072316
0.026732,-6.075311
0.026733,-6.078305
0.026734,-6.081298
0.026735,-6.084291
0.026736,-6.087282
0.026737,-6.090273
0.026738,-6.093262
0.026739,-6.096251
0.026740,-6.099239
0.026741,-6.102226
0.026742,-6.105212
0.026743,-6.108198
0.026744,-6.111182
0.026745,-6.114166
0.026746,-6.117148
0.026747,-6.120130
0.026748,-6.123111
0.026749,-6.126091
0.026750,-6.129071
0.026751,-6.132049
0.026752,-6.135026
0.026753,-6.138003
0.026754,-6.140979
0.026755,-6.143954
0.026756,-6.146928
0.026757,-6.149901
0.026758,-6.152873
0.026759,-6.155845
0.026760,-6.158815
0.026761,-6.161785
0.026762,-6.164753
0.026763,-6.167721
0.026764,-6.170688
0.026765,-6.173655
0.026766,-6.176620
0.026767,-6.179584
0.026768,-6.182548
0.026769,-6.185510
0.026770,-6.188472
0.026771,-6.191433
0.026772,-6.194393
0.026773,-6.197352
0.026774,-6.200310
0.026775,-6.203268
0.026776,-6.206224
0.026777,-6.209180
0.026778,-6.212134
0.026779,-6.215088
0.026780,-6.218041
0.026781,-6.220993
0.026782,-6.223944
0.026783,-6.226895
0.026784,-6.229844
0.026785,-6.232792
0.026786,-6.235740
0.026787,-6.238687
0.026788,-6.241633
0.026789,-6.244578
0.026790,-6.247522
0.026791,-6.250465
0.026792,-6.253407
0.026793,-6.256349
0.026794,-6.259289
0.026795,-6.262229
0.026796,-6.265168
0.026797,-6.268105
0.026798,-6.271042
0.026799,-6.273978
0.026800,-6.276914
0.026801,-6.279848
0.026802,-6.282781
0.026803,-6.285714
0.026804,-6.288645
0.026805,-6.291576
0.026806,-6.294506
0.026807,-6.297435
0.026808,-6.300363
0.026809,-6.303290
0.026810,-6.306216
0.026811,-6.309142
0.026812,-6.312066
0.026813,-6.314990
0.026814,-6.317912
0.026815,-6.320834
0.026816,-6.323755
0.026817,-6.326675
0.026818,-6.329594
0.026819,-6.332512
0.026820,-6.335429
0.026821,-6.338346
0.026822,-6.341261
0.026823,-6.344176
0.026824,-6.347089
0.026825,-6.350002
0.026826,-6.352914
0.026827,-6.355825
0.026828,-6.358735
0.026829,-6.361644
0.026830,-6.364552
0.026831,-6.367460
0.026832,-6.370366
0.026833,-6.373272
0.026834,-6.376176
0.026835,-6.379080
0.026836,-6.381983
0.026837,-6.384885
0.026838,-6.387786
0.026839,-6.390686
0.026840,-6.393585
0.026841,-6.396483
0.026842,-6.399380
0.026843,-6.402277
0.026844,-6.405172
0.026845,-6.408067
0.026846,-6.410961
0.026847,-6.413854
0.026848,-6.416745
0.026849,-6.419636
0.026850,-6.422527
0.026851,-6.425416
0.026852,-6.428304
0.026853,-6.431191
0.026854,-6.434078
0.026855,-6.436963
0.026856,-6.439848
0.026857,-6.442731
0.026858,-6.445614
0.026859,-6.448496
0.026860,-6.451377
0.026861,-6.454257
0.026862,-6.457136
0.026863,-6.460014
0.026864,-6.462891
0.026865,-6.465768
0.026866,-6.468643
0.026867,-6.471518
0.026868,-6.474391
0.026869,-6.477264
0.026870,-6.480136
0.026871,-6.483006
0.026872,-6.485876
0.026873,-6.488745
0.026874,-6.491613
0.026875,-6.494480
0.026876,-6.497347
0.026877,-6.500212
0.026878,-6.503076
0.026879,-6.505940
0.026880,-6.508802
0.026881,-6.511664
0.026882,-6.514524
0.026883,-6.517384
0.026884,-6.520243
0.026885,-6.523101
0.026886,-6.525958
0.026887,-6.528814
0.026888,-6.531669
0.026889,-6.534523
0.026890,-6.537376
0.026891,-6.540229
0.026892,-6.543080
0.026893,-6.545930
0.026894,-6.548780
0.026895,-6.551629
0.026896,-6.554476
0.026897,-6.557323
0.026898,-6.560169
0.026899,-6.563014
0.026900,-6.565858
0.026901,-6.568701
0.026902,-6.571543
0.026903,-6.574384
0.026904,-6.577224
0.026905,-6.580063
0.026906,-6.582902
0.026907,-6.585739
0.026908,-6.588575
0.026909,-6.591411
0.026910,-6.594245
0.026911,-6.597079
0.026912,-6.599912
0.026913,-6.602744
0.026914,-6.605574
0.026915,-6.608404
0.026916,-6.611233
0.026917,-6.614061
0.026918,-6.616888
0.026919,-6.619714
0.026920,-6.622540
0.026921,-6.625364
0.026922,-6.628187
0.026923,-6.631010
0.026924,-6.633831
0.026925,-6.636651
0.026926,-6.639471
0.026927,-6.642290
0.026928,-6.645107
0.026929,-6.647924
0.026930,-6.650740
0.026931,-6.653554
0.026932,-6.656368
0.026933,-6.659181
0.026934,-6.661993
0.026935,-6.664804
0.026936,-6.667614
0.026937,-6.670423
0.026938,-6.673232
0.026939,-6.676039
0.026940,-6.678845
0.026941,-6.681651
0.026942,-6.684455
0.026943,-6.687258
0.026944,-6.690061
0.026945,-6.692862
0.026946,-6.695663
0.026947,-6.698463
0.026948,-6.701261
0.026949,-6.704059
0.026950,-6.706856
0.026951,-6.709652
0.026952,-6.712446
0.026953,-6.715240
0.026954,-6.718033
0.026955,-6.720825
0.026956,-6.723616
0.026957,-6.726406
0.026958,-6.729196
0.026959,-6.731984
0.026960,-6.734771
0.026961,-6.737557
0.026962,-6.740343
0.026963,-6.743127
0.026964,-6.745910
0.026965,-6.748693
0.026966,-6.751474
0.026967,-6.754255
0.026968,-6.757034
0.026969,-6.759813
0.026970,-6.762591
0.026971,-6.765367
0.026972,-6.768143
0.026973,-6.770918
0.026974,-6.773692
0.026975,-6.776464
0.026976,-6.779236
0.026977,-6.782007
0.026978,-6.784777
0.026979,-6.787546
0.026980,-6.790314
0.026981,-6.793081
0.026982,-6.795847
0.026983,-6.798612
0.026984,-6.801376
0.026985,-6.804140
0.026986,-6.806902
0.026987,-6.809663
0.026988,-6.812423
0.026989,-6.815183
0.026990,-6.817941
0.026991,-6.820698
0.026992,-6.823455
0.026993,-6.826210
0.026994,-6.828965
0.026995,-6.831718
0.026996,-6.834471
0.026997,-6.837222
0.026998,-6.839973
0.026999,-6.842722
0.027000,-6.845471
0.027001,-6.848219
0.027002,-6.850965
0.027003,-6.853711
0.027004,-6.856456
0.027005,-6.859200
0.027006,-6.861942
0.027007,-6.864684
0.027008,-6.867425
0.027009,-6.870165
0.027010,-6.872904
0.027011,-6.875642
0.027012,-6.878379
0.027013,-6.881115
0.027014,-6.883850
0.027015,-6.886584
0.027016,-6.889317
0.027017,-6.892049
0.027018,-6.894780
0.027019,-6.897510
0.027020,-6.900239
0.027021,-6.902967
0.027022,-6.905694
0.027023,-6.908420
0.027024,-6.911145
0.027025,-6.913870
0.027026,-6.916593
0.027027,-6.919315
0.027028,-6.922036
0.027029,-6.924757
0.027030,-6.927476
0.027031,-6.930194
0.027032,-6.932912
0.027033,-6.935628
0.027034,-6.938343
0.027035,-6.941058
0.027036,-6.943771
0.027037,-6.946483
0.027038,-6.949195
0.027039,-6.951905
0.027040,-6.954614
0.027041,-6.957323
0.027042,-6.960030
0.027043,-6.962737
0.027044,-6.965442
0.027045,-6.968147
0.027046,-6.970850
0.027047,-6.973553
0.027048,-6.976254
0.027049,-6.978955
0.027050,-6.981654
0.027051,-6.984353
0.027052,-6.987050
0.027053,-6.989747
0.027054,-6.992442
0.027055,-6.995137
0.027056,-6.997830
0.027057,-7.000523
0.027058,-7.003215
0.027059,-7.005905
0.027060,-7.008595
0.027061,-7.011283
0.027062,-7.013971
0.027063,-7.016657
0.027064,-7.019343
0.027065,-7.022028
0.027066,-7.024711
0.027067,-7.027394
0.027068,-7.030075
0.027069,-7.032756
0.027070,-7.035436
0.027071,-7.038114
0.027072,-7.040792
0.027073,-7.043468
0.027074,-7.046144
0.027075,-7.048819
0.027076,-7.051492
0.027077,-7.054165
0.027078,-7.056836
0.027079,-7.059507
0.027080,-7.062176
0.027081,-7.064845
0.027082,-7.067513
0.027083,-7.070179
0.027084,-7.072845
0.027085,-7.075509
0.027086,-7.078173
0.027087,-7.080835
0.027088,-7.083497
0.027089,-7.086157
0.027090,-7.088817
0.027091,-7.091476
0.027092,-7.094133
0.027093,-7.096790
0.027094,-7.099445
0.027095,-7.102099
0.027096,-7.104753
0.027097,-7.107405
0.027098,-7.110057
0.027099,-7.112707
0.027100,-7.115357
0.027101,-7.118005
0.027102,-7.120653
